"id","product_id","color","price","season","image_url","name","brand","gender","category"
"19610","S3721H005-909","Black","150","WINTER","https://secure-i1.ztat.net/detail/S3/72/1H/00/59/09/S3721H005-909@1.1.jpg","Parka - black","Schott NYC","FEMALE","womens-clothing-coats"
"19611","MO421H004-602","Green","170","WINTER","https://secure-i4.ztat.net/detail/MO/42/1H/00/46/02/MO421H004-602@1.2.jpg","GONE - Parka - green","Modström","FEMALE","womens-clothing-coats"
"19612","RI021G001-Q11","Black","70","SUMMER","https://secure-i6.ztat.net/detail/RI/02/1G/00/1Q/11/RI021G001-Q11@18.2.jpg","Waterproof jacket - black","Rains","unisex","womens-clothing-coats"
"19613","RI021G003-Q11","Black","85","SUMMER","https://secure-i2.ztat.net/detail/RI/02/1G/00/3Q/11/RI021G003-Q11@14.jpg","LONG - Waterproof jacket - black","Rains","unisex","womens-clothing-coats"
"19614","EZ121H007-802","Black","120","WINTER","https://secure-i3.ztat.net/detail/EZ/12/1H/00/78/02/EZ121H007-802@1.1.jpg","BOULEVARD - Classic coat - schwarz","Ezekiel","FEMALE","womens-clothing-coats"
"19615","UC121H002-503","Blue","85","WINTER","https://secure-i5.ztat.net/detail/UC/12/1H/00/25/03/UC121H002-503@22.jpg","ALISON - Parka - navy","Ucon Acrobatics","FEMALE","womens-clothing-coats"
"19616","MI421G00L-802","Black","160","WINTER","https://secure-i3.ztat.net/detail/MI/42/1G/00/L8/02/MI421G00L-802@1.1.jpg","ATALIE - Classic coat - black","Minimum","FEMALE","womens-clothing-coats"
"19617","DE821D004-802","Black","75","SUMMER","https://secure-i4.ztat.net/detail/DE/82/1D/00/48/02/DE821D004-802@1.jpg","ISLAND FRIESE - Parka - black","Derbe","FEMALE","womens-clothing-coats"
"19618","ON321H000-C00","Grey","43","WINTER","https://secure-i3.ztat.net/detail/ON/32/1H/00/0C/00/ON321H000-C00@23.jpg","JESSIE - Classic coat - dark grey melange","ONLY","FEMALE","womens-clothing-coats"
"19619","RI021G004-Q11","Black","90","SUMMER","https://secure-i4.ztat.net/detail/RI/02/1G/00/4Q/11/RI021G004-Q11@6.jpg","CURVE - Parka - black","Rains","FEMALE","womens-clothing-coats"
"19620","MB121H00X-J11","Pink","110","SUMMER","https://secure-i4.ztat.net/detail/MB/12/1H/00/XJ/11/MB121H00X-J11@16.jpg","EROS - Short coat - pale blush","mbyM","FEMALE","womens-clothing-coats"
"19621","NM321G01C-C11","Grey","42","SUMMER","https://secure-i2.ztat.net/detail/NM/32/1G/01/CC/11/NM321G01C-C11@16.jpg","NMLOULOU - Parka - black iris","Noisy May","FEMALE","womens-clothing-coats"
"19622","NM321G01C-B11","Beige","42","SUMMER","https://secure-i1.ztat.net/detail/NM/32/1G/01/CB/11/NM321G01C-B11@14.jpg","NMLOULOU - Parka - oatmeal","Noisy May","FEMALE","womens-clothing-coats"
"19623","ON321H03Q-J11","Pink","38","SUMMER","https://secure-i3.ztat.net/detail/ON/32/1H/03/QJ/11/ON321H03Q-J11@14.jpg","ONLBETTY - Short coat - silver pink","ONLY","FEMALE","womens-clothing-coats"
"19624","MB121H00Y-B11","Beige","125","SUMMER","https://secure-i3.ztat.net/detail/MB/12/1H/00/YB/11/MB121H00Y-B11@14.jpg","PRUNE - Classic coat - bone white","mbyM","FEMALE","womens-clothing-coats"
"19625","CO121H014-K11","Blue","145","SUMMER","https://secure-i1.ztat.net/detail/CO/12/1H/01/4K/11/CO121H014-K11@18.jpg","Short coat - dunkelblau","comma,","FEMALE","womens-clothing-coats"
"19626","RI021000J-C11","Grey","90","SUMMER","https://secure-i2.ztat.net/detail/RI/02/10/00/JC/11/RI021000J-C11@8.jpg","Waterproof jacket - grey","Rains","unisex","womens-clothing-coats"
"19627","RI021000H-Q11","Black","90","SUMMER","https://secure-i1.ztat.net/detail/RI/02/10/00/HQ/11/RI021000H-Q11@7.jpg","Parka - black","Rains","unisex","womens-clothing-coats"
"19628","MB121H00V-M11","Green","100","SUMMER","https://secure-i1.ztat.net/detail/MB/12/1H/00/VM/11/MB121H00V-M11@14.jpg","EDELINA - Short coat - mercury","mbyM","FEMALE","womens-clothing-coats"
"19629","TO221G020-K11","Blue","105","SUMMER","https://secure-i1.ztat.net/detail/TO/22/1G/02/0K/11/TO221G020-K11@16.jpg","Short coat - real navy blue","Tom Tailor","FEMALE","womens-clothing-coats"
"19630","MB121H00Z-Q11","Black","100","SUMMER","https://secure-i5.ztat.net/detail/MB/12/1H/00/ZQ/11/MB121H00Z-Q11@14.jpg","PADDY - Classic coat - black","mbyM","FEMALE","womens-clothing-coats"
"19631","MB121H00W-Q11","Black","110","SUMMER","https://secure-i1.ztat.net/detail/MB/12/1H/00/WQ/11/MB121H00W-Q11@2.jpg","HALLI - Classic coat - black","mbyM","FEMALE","womens-clothing-coats"
"19632","VE121H05C-J11","Pink","42","SUMMER","https://secure-i1.ztat.net/detail/VE/12/1H/05/CJ/11/VE121H05C-J11@16.jpg","JOY - Trenchcoat - mahogany rose","Vero Moda","FEMALE","womens-clothing-coats"
"19633","MI421H00M-Q11","Black","90","SUMMER","https://secure-i5.ztat.net/detail/MI/42/1H/00/MQ/11/MI421H00M-Q11@2.jpg","ZELMA - Parka - smoke black","Minimum","FEMALE","womens-clothing-coats"
"19634","KH121H01C-802","Black","55","WINTER","https://secure-i5.ztat.net/detail/KH/12/1H/01/C8/02/KH121H01C-802@14.jpg","RETRO JERRY - Winter coat - black","khujo","FEMALE","womens-clothing-coats"
"19635","BE621G021-Q11","Black","60","WINTER","https://secure-i4.ztat.net/detail/BE/62/1G/02/1Q/11/BE621G021-Q11@1.jpg","ALBERTA III - Parka - jet black","Bench","FEMALE","womens-clothing-coats"
"19636","MA321H01E-B11","Beige","225","SUMMER","https://secure-i1.ztat.net/detail/MA/32/1H/01/EB/11/MA321H01E-B11@16.jpg","Trenchcoat - classical camel","Marc O'Polo","FEMALE","womens-clothing-coats"
"19637","ON321H03K-B11","Beige","60","SUMMER","https://secure-i4.ztat.net/detail/ON/32/1H/03/KB/11/ON321H03K-B11@15.jpg","ONLTRAVIS - Parka - silver mink","ONLY","FEMALE","womens-clothing-coats"
"19638","ON321H03L-J11","Pink","50","SUMMER","https://secure-i4.ztat.net/detail/ON/32/1H/03/LJ/11/ON321H03L-J11@2.jpg","ONLSIDNEY - Short coat - barely pink","ONLY","FEMALE","womens-clothing-coats"
"19640","ON321H03N-A11","White","50","SUMMER","https://secure-i5.ztat.net/detail/ON/32/1H/03/NA/11/ON321H03N-A11@16.jpg","ONLELAINE - Short coat - cloud dancer","ONLY","FEMALE","womens-clothing-coats"
"19641","S5721H00Q-B11","Beige","190","SUMMER","https://secure-i5.ztat.net/detail/S5/72/1H/00/QB/11/S5721H00Q-B11@14.jpg","Trenchcoat - beige","Stefanel","FEMALE","womens-clothing-coats"
"19642","RI021G004-C11","Grey","90","SUMMER","https://secure-i3.ztat.net/detail/RI/02/1G/00/4C/11/RI021G004-C11@2.1.jpg","CURVE - Parka - grey","Rains","FEMALE","womens-clothing-coats"
"19643","MO421H00U-N11","Olive","135","SUMMER","https://secure-i3.ztat.net/detail/MO/42/1H/00/UN/11/MO421H00U-N11@16.jpg","DALLY - Parka - army dust","Modström","FEMALE","womens-clothing-coats"
"19644","MO421H00S-K11","Blue","135","SUMMER","https://secure-i2.ztat.net/detail/MO/42/1H/00/SK/11/MO421H00S-K11@16.jpg","DANNEL - Short coat - dark navy","Modström","FEMALE","womens-clothing-coats"
"19645","RI021G004-K11","Blue","90","SUMMER","https://secure-i3.ztat.net/detail/RI/02/1G/00/4K/11/RI021G004-K11@16.jpg","CURVE - Parka - blue","Rains","FEMALE","womens-clothing-coats"
"19646","EV421H01B-Q11","Black","50","SUMMER","https://secure-i1.ztat.net/detail/EV/42/1H/01/BQ/11/EV421H01B-Q11@16.jpg","Parka - black","Even&Odd","FEMALE","womens-clothing-coats"
"19647","ON321H03R-K11","Blue","55","SUMMER","https://secure-i3.ztat.net/detail/ON/32/1H/03/RK/11/ON321H03R-K11@16.jpg","ONLNEW KIM - Classic coat - mood indigo","ONLY","FEMALE","womens-clothing-coats"
"19648","MI421H00N-C11","Grey","100","SUMMER","https://secure-i6.ztat.net/detail/MI/42/1H/00/NC/11/MI421H00N-C11@2.jpg","LEONIA - Short coat - grey","Minimum","FEMALE","womens-clothing-coats"
"19649","TO221G021-K11","Blue","85","SUMMER","https://secure-i4.ztat.net/detail/TO/22/1G/02/1K/11/TO221G021-K11@14.jpg","EASY - Trenchcoat - real navy blue","Tom Tailor","FEMALE","womens-clothing-coats"
"19650","CO121H011-K11","Blue","160","SUMMER","https://secure-i4.ztat.net/detail/CO/12/1H/01/1K/11/CO121H011-K11@14.jpg","Short coat - dunkel blau","comma,","FEMALE","womens-clothing-coats"
"19651","RI021H002-C11","Grey","85","SUMMER","https://secure-i1.ztat.net/detail/RI/02/1H/00/2C/11/RI021H002-C11@16.jpg","BELL - Parka - grey","Rains","FEMALE","womens-clothing-coats"
"19652","TO221G021-B11","Beige","85","SUMMER","https://secure-i1.ztat.net/detail/TO/22/1G/02/1B/11/TO221G021-B11@14.jpg","EASY - Trenchcoat - desert light beige","Tom Tailor","FEMALE","womens-clothing-coats"
"19653","SO221H016-B11","Beige","85","SUMMER","https://secure-i4.ztat.net/detail/SO/22/1H/01/6B/11/SO221H016-B11@14.1.jpg","Trenchcoat - canvas beige","s.Oliver","FEMALE","womens-clothing-coats"
"19654","CO121H015-B11","Beige","150","SUMMER","https://secure-i3.ztat.net/detail/CO/12/1H/01/5B/11/CO121H015-B11@14.jpg","Short coat - sand","comma,","FEMALE","womens-clothing-coats"
"19655","CO121H012-K11","Blue","150","SUMMER","https://secure-i3.ztat.net/detail/CO/12/1H/01/2K/11/CO121H012-K11@14.jpg","Trenchcoat - dark blue","comma,","FEMALE","womens-clothing-coats"
"19656","EV421H01B-N11","Olive","50","SUMMER","https://secure-i6.ztat.net/detail/EV/42/1H/01/BN/11/EV421H01B-N11@18.jpg","Parka - olive","Even&Odd","FEMALE","womens-clothing-coats"
"19657","MO029L000-Q11","Black","80","SUMMER","https://secure-i3.ztat.net/detail/MO/02/9L/00/0Q/11/MO029L000-Q11@6.1.jpg","Trenchcoat - black","Mom2moM","FEMALE","womens-clothing-coats"
"19658","RI021G003-H11","Orange","85","SUMMER","https://secure-i1.ztat.net/detail/RI/02/1G/00/3H/11/RI021G003-H11@4.2.jpg","LONG - Summer jacket - orange","Rains","unisex","womens-clothing-coats"
"19659","MO421H004-802","Black","145","WINTER","https://secure-i3.ztat.net/detail/MO/42/1H/00/48/02/MO421H004-802@1.1.jpg","GONE - Down jacket - black","Modström","FEMALE","womens-clothing-coats"
"19660","MA321H01D-K11","Blue","225","SUMMER","https://secure-i1.ztat.net/detail/MA/32/1H/01/DK/11/MA321H01D-K11@2.jpg","Parka - eclipse","Marc O'Polo","FEMALE","womens-clothing-coats"
"19661","CR221P000-J11","Pink","100","SUMMER","https://secure-i6.ztat.net/detail/CR/22/1P/00/0J/11/CR221P000-J11@14.jpg","Classic coat - PEACH BLUSH","Cream","FEMALE","womens-clothing-coats"
"19662","ON321H03P-C11","Grey","55","SUMMER","https://secure-i5.ztat.net/detail/ON/32/1H/03/PC/11/ON321H03P-C11@14.jpg","ONLMILLER - Short coat - oxford tan","ONLY","FEMALE","womens-clothing-coats"
"19663","ON321H03P-Q11","Black","55","SUMMER","https://secure-i5.ztat.net/detail/ON/32/1H/03/PQ/11/ON321H03P-Q11@2.jpg","ONLMILLER - Short coat - black","ONLY","FEMALE","womens-clothing-coats"
"19664","BO121H011-B11","Beige","330","SUMMER","https://secure-i2.ztat.net/detail/BO/12/1H/01/1B/11/BO121H011-B11@17.jpg","OLBINA - Parka - dark beige","BOSS Orange","FEMALE","womens-clothing-coats"
"19665","CO121H012-B11","Beige","150","SUMMER","https://secure-i1.ztat.net/detail/CO/12/1H/01/2B/11/CO121H012-B11@7.jpg","Trenchcoat - sand","comma,","FEMALE","womens-clothing-coats"
"19666","ON321H03K-C11","Grey","60","SUMMER","https://secure-i4.ztat.net/detail/ON/32/1H/03/KC/11/ON321H03K-C11@18.jpg","ONLTRAVIS - Parka - grisaille","ONLY","FEMALE","womens-clothing-coats"
"19667","SO221H015-K11","Blue","75","SUMMER","https://secure-i6.ztat.net/detail/SO/22/1H/01/5K/11/SO221H015-K11@14.jpg","Trenchcoat - blue","s.Oliver","FEMALE","womens-clothing-coats"
"19668","BO121H012-K11","Blue","270","SUMMER","https://secure-i5.ztat.net/detail/BO/12/1H/01/2K/11/BO121H012-K11@18.jpg","OTRENCHA - Trenchcoat - medium blue","BOSS Orange","FEMALE","womens-clothing-coats"
"19669","CO121H012-Q11","Black","150","SUMMER","https://secure-i6.ztat.net/detail/CO/12/1H/01/2Q/11/CO121H012-Q11@12.2.jpg","Trenchcoat - black","comma,","FEMALE","womens-clothing-coats"
"19670","CO121H015-Q11","Black","150","SUMMER","https://secure-i2.ztat.net/detail/CO/12/1H/01/5Q/11/CO121H015-Q11@16.jpg","Short coat - black","comma,","FEMALE","womens-clothing-coats"
"19671","ON321H03L-A11","White","50","SUMMER","https://secure-i1.ztat.net/detail/ON/32/1H/03/LA/11/ON321H03L-A11@16.jpg","ONLSIDNEY - Short coat - cloud dancer","ONLY","FEMALE","womens-clothing-coats"
"19672","ON321H03L-Q11","Black","50","SUMMER","https://secure-i3.ztat.net/detail/ON/32/1H/03/LQ/11/ON321H03L-Q11@16.jpg","ONLSIDNEY - Short coat - black","ONLY","FEMALE","womens-clothing-coats"
"19673","TO221G021-Q11","Black","85","SUMMER","https://secure-i4.ztat.net/detail/TO/22/1G/02/1Q/11/TO221G021-Q11@14.jpg","EASY - Trenchcoat - black","Tom Tailor","FEMALE","womens-clothing-coats"
"19674","SO221H016-Q11","Black","85","SUMMER","https://secure-i5.ztat.net/detail/SO/22/1H/01/6Q/11/SO221H016-Q11@14.jpg","Trenchcoat - schwarz","s.Oliver","FEMALE","womens-clothing-coats"
"19675","PE121G02K-K11","Blue","150","SUMMER","https://secure-i6.ztat.net/detail/PE/12/1G/02/KK/11/PE121G02K-K11@18.jpg","SANDY - Parka - 561indigo","Pepe Jeans","FEMALE","womens-clothing-coats"
"19676","VE121H05C-B11","Beige","42","SUMMER","https://secure-i5.ztat.net/detail/VE/12/1H/05/CB/11/VE121H05C-B11@1.1.jpg","JOY - Trenchcoat - stocking beige","Vero Moda","FEMALE","womens-clothing-coats"
"19677","VE121H05C-Q11","Black","42","SUMMER","https://secure-i2.ztat.net/detail/VE/12/1H/05/CQ/11/VE121H05C-Q11@1.1.jpg","JOY - Trenchcoat - black","Vero Moda","FEMALE","womens-clothing-coats"
"19678","CO121H016-B11","Beige","160","SUMMER","https://secure-i2.ztat.net/detail/CO/12/1H/01/6B/11/CO121H016-B11@14.jpg","Short coat - beige","comma,","FEMALE","womens-clothing-coats"
"19679","V1021H023-C11","Grey","50","SUMMER","https://secure-i6.ztat.net/detail/V1/02/1H/02/3C/11/V1021H023-C11@16.jpg","VICILLE - Short coat - light grey melange","Vila","FEMALE","womens-clothing-coats"
"19680","M6429L00A-K11","Blue","95","SUMMER","https://secure-i2.ztat.net/detail/M6/42/9L/00/AK/11/M6429L00A-K11@16.jpg","MLPATRISIA - Parka - black iris","Mama Licious","FEMALE","womens-clothing-coats"
"19681","KH121G05B-H11","Orange","120","SUMMER","https://secure-i4.ztat.net/detail/KH/12/1G/05/BH/11/KH121G05B-H11@16.jpg","CALL - Parka - apricot","khujo","FEMALE","womens-clothing-coats"
"19682","NA521H01G-K11","Blue","85","SUMMER","https://secure-i6.ztat.net/detail/NA/52/1H/01/GK/11/NA521H01G-K11@14.jpg","BATINA - Trenchcoat - deep blue","NAF NAF","FEMALE","womens-clothing-coats"
"19683","NA521H01H-N11","Olive","80","SUMMER","https://secure-i6.ztat.net/detail/NA/52/1H/01/HN/11/NA521H01H-N11@2.jpg","BHAME - Parka - oil green","NAF NAF","FEMALE","womens-clothing-coats"
"19684","L1221H00C-613","Olive","45","WINTER","https://secure-i3.ztat.net/detail/L1/22/1H/00/C6/13/L1221H00C-613@1.1.jpg","FHEYLIML - Parka - oliv","Le Temps Des Cerises","FEMALE","womens-clothing-coats"
"19685","DE821D003-604","Olive","60","WINTER","https://secure-i3.ztat.net/detail/DE/82/1D/00/36/04/DE821D003-604@1.jpg","FRIESE - Waterproof jacket - oliv","Derbe","FEMALE","womens-clothing-coats"
"19686","MI421H00L-J11","Pink","100","SUMMER","https://secure-i6.ztat.net/detail/MI/42/1H/00/LJ/11/MI421H00L-J11@12.jpg","KAROLINE - Classic coat - pastel pink","Minimum","FEMALE","womens-clothing-coats"
"19687","KH121G05B-N11","Olive","120","SUMMER","https://secure-i1.ztat.net/detail/KH/12/1G/05/BN/11/KH121G05B-N11@15.jpg","CALL - Parka - olive","khujo","FEMALE","womens-clothing-coats"
"19688","MI421H00J-C11","Grey","110","SUMMER","https://secure-i5.ztat.net/detail/MI/42/1H/00/JC/11/MI421H00J-C11@14.jpg","ELENE - Short coat - bone","Minimum","FEMALE","womens-clothing-coats"
"19689","KH121G05D-H11","Orange","125","SUMMER","https://secure-i2.ztat.net/detail/KH/12/1G/05/DH/11/KH121G05D-H11@16.jpg","FIR - Trenchcoat - papaya","khujo","FEMALE","womens-clothing-coats"
"19690","IN321H00F-J11","Pink","170","SUMMER","https://secure-i1.ztat.net/detail/IN/32/1H/00/FJ/11/IN321H00F-J11@2.jpg","MANNIS - Classic coat - dull rose","InWear","FEMALE","womens-clothing-coats"
"19691","4DR21P00Z-N11","Olive","90","WINTER","https://secure-i5.ztat.net/detail/4D/R2/1P/00/ZN/11/4DR21P00Z-N11@1.1.jpg","Parka - oliv","Dreimaster","FEMALE","womens-clothing-coats"
"19692","V1021H017-O00","Brown","50","WINTER","https://secure-i6.ztat.net/detail/V1/02/1H/01/7O/00/V1021H017-O00@1.1.jpg","JOELA - Down coat - brown","Vila","FEMALE","womens-clothing-coats"
"19693","MB121H00N-202","Blue","90","WINTER","https://secure-i1.ztat.net/detail/MB/12/1H/00/N2/02/MB121H00N-202@15.1.jpg","RACKET - Parka - blue","mbyM","FEMALE","womens-clothing-coats"
"19694","HI121H00U-K11","Blue","140","SUMMER","https://secure-i3.ztat.net/detail/HI/12/1H/00/UK/11/HI121H00U-K11@24.jpg","MIRANDA - Parka - peacoat","Hilfiger Denim","FEMALE","womens-clothing-coats"
"19695","HI121H00U-N11","Olive","140","SUMMER","https://secure-i1.ztat.net/detail/HI/12/1H/00/UN/11/HI121H00U-N11@14.jpg","MIRANDA - Parka - dusky green","Hilfiger Denim","FEMALE","womens-clothing-coats"
"19696","M5821H010-K11","Blue","145","SUMMER","https://secure-i5.ztat.net/detail/M5/82/1H/01/0K/11/M5821H010-K11@14.jpg","Short coat - marine","More & More","FEMALE","womens-clothing-coats"
"19697","EL321G00A-K11","Blue","145","SUMMER","https://secure-i2.ztat.net/detail/EL/32/1G/00/AK/11/EL321G00A-K11@22.1.jpg","LINA - Short coat - dark navy","Elvine","FEMALE","womens-clothing-coats"
"19698","LC321H004-G11","Red","85","SUMMER","https://secure-i6.ztat.net/detail/LC/32/1H/00/4G/11/LC321H004-G11@13.jpg","Trenchcoat - rouge et noir ","LA CITY","FEMALE","womens-clothing-coats"
"19699","SO221H017-M11","Green","110","SUMMER","https://secure-i4.ztat.net/detail/SO/22/1H/01/7M/11/SO221H017-M11@16.jpg","Parka - dosh green","s.Oliver","FEMALE","womens-clothing-coats"
"19700","HI121H00L-503","Blue","190","WINTER","https://secure-i5.ztat.net/detail/HI/12/1H/00/L5/03/HI121H00L-503@1.1.jpg","MARIA - Down coat - peacoat","Hilfiger Denim","FEMALE","womens-clothing-coats"
"19701","ES421H01F-802","Black","95","WINTER","https://secure-i4.ztat.net/detail/ES/42/1H/01/F8/02/ES421H01F-802@6.jpg","Down coat - black","ESPRIT Collection","FEMALE","womens-clothing-coats"
"19702","C1421H006-802","Black","255","WINTER","https://secure-i5.ztat.net/detail/C1/42/1H/00/68/02/C1421H006-802@2.jpg","X SIBERIAN PARKA DEARBORN - Parka - black","Carhartt","FEMALE","womens-clothing-coats"
"19703","CD021G001-802","Black","195","WINTER","https://secure-i3.ztat.net/detail/CD/02/1G/00/18/02/CD021G001-802@5.jpg","FUNDY BAY - Down coat - black","Canadian Classics","FEMALE","womens-clothing-coats"
"19704","CD021G001-503","Blue","180","WINTER","https://secure-i3.ztat.net/detail/CD/02/1G/00/15/03/CD021G001-503@7.jpg","FUNDY BAY - Down coat - navy","Canadian Classics","FEMALE","womens-clothing-coats"
"19705","ES121H017-502","Blue","110","WINTER","https://secure-i3.ztat.net/detail/ES/12/1H/01/75/02/ES121H017-502@1.2.jpg","Down coat - blue","Esprit","FEMALE","womens-clothing-coats"
"19706","DI121G011-302","Red","195","WINTER","https://secure-i2.ztat.net/detail/DI/12/1G/01/13/02/DI121G011-302@1.1.jpg","LEO - Short coat - rot","Diesel","FEMALE","womens-clothing-coats"
"19707","SO221H015-B11","Beige","75","SUMMER","https://secure-i3.ztat.net/detail/SO/22/1H/01/5B/11/SO221H015-B11@14.jpg","Trenchcoat - canvas beige","s.Oliver","FEMALE","womens-clothing-coats"
"19708","SO221H015-G11","Red","75","SUMMER","https://secure-i4.ztat.net/detail/SO/22/1H/01/5G/11/SO221H015-G11@14.jpg","Trenchcoat - purple/pink","s.Oliver","FEMALE","womens-clothing-coats"
"19709","NM321H00H-J11","Pink","60","SUMMER","https://secure-i5.ztat.net/detail/NM/32/1H/00/HJ/11/NM321H00H-J11@13.jpg","Short coat - pearl blush","Noisy May","FEMALE","womens-clothing-coats"
"19710","CD021G001-702","Brown","135","WINTER","https://secure-i4.ztat.net/detail/CD/02/1G/00/17/02/CD021G001-702@1.1.jpg","FUNDY BAY - Down jacket - coffee","Canadian Classics","FEMALE","womens-clothing-coats"
"19711","GA321H00F-802","Black","155","WINTER","https://secure-i2.ztat.net/detail/GA/32/1H/00/F8/02/GA321H00F-802@14.jpg","Down coat - black","Gant","FEMALE","womens-clothing-coats"
"19712","LI721H00G-B11","Beige","90","SUMMER","https://secure-i5.ztat.net/detail/LI/72/1H/00/GB/11/LI721H00G-B11@16.jpg","Trenchcoat - neutral","Lipsy","FEMALE","womens-clothing-coats"
"19713","V1021G046-Q11","Black","38","WINTER","https://secure-i4.ztat.net/detail/V1/02/1G/04/6Q/11/V1021G046-Q11@15.jpg","ZORINA - Short coat - black","Vila","FEMALE","womens-clothing-coats"
"19714","4BE21H01R-B11","Beige","70","SUMMER","https://secure-i4.ztat.net/detail/4B/E2/1H/01/RB/11/4BE21H01R-B11@14.jpg","Trenchcoat - beige","Benetton","FEMALE","womens-clothing-coats"
"19715","DE821G00K-103","Grey","130","WINTER","https://secure-i1.ztat.net/detail/DE/82/1G/00/K1/03/DE821G00K-103@21.jpg","FESTLAND FRIESE - Parka - grey","Derbe","FEMALE","womens-clothing-coats"
"19716","M5921H000-Q00","Black","120","WINTER","https://secure-i4.ztat.net/detail/M5/92/1H/00/0Q/00/M5921H000-Q00@1.1.jpg","Winter coat - black","Morgan","FEMALE","womens-clothing-coats"
"19717","MO421H00F-503","Blue","115","WINTER","https://secure-i5.ztat.net/detail/MO/42/1H/00/F5/03/MO421H00F-503@1.1.jpg","FRIDA - Parka - blue","Modström","FEMALE","womens-clothing-coats"
"19718","MB121H00L-802","Black","120","WINTER","https://secure-i3.ztat.net/detail/MB/12/1H/00/L8/02/MB121H00L-802@1.1.jpg","RONJA - Classic coat - black","mbyM","FEMALE","womens-clothing-coats"
"19719","TT321H001-503","Blue","85","WINTER","https://secure-i5.ztat.net/detail/TT/32/1H/00/15/03/TT321H001-503@1.1.jpg","Classic coat - true deep blue","Tom Tailor Polo Team","FEMALE","womens-clothing-coats"
"19720","ES121H017-603","Green","90","WINTER","https://secure-i5.ztat.net/detail/ES/12/1H/01/76/03/ES121H017-603@1.2.jpg","Down coat - green","Esprit","FEMALE","womens-clothing-coats"
"19721","V1021H017-C00","Beige","40","WINTER","https://secure-i6.ztat.net/detail/V1/02/1H/01/7C/00/V1021H017-C00@1.1.jpg","JOELA - Down coat - beige","Vila","FEMALE","womens-clothing-coats"
"19722","4BE21H01R-K11","Blue","70","SUMMER","https://secure-i1.ztat.net/detail/4B/E2/1H/01/RK/11/4BE21H01R-K11@14.jpg","Trenchcoat - navy","Benetton","FEMALE","womens-clothing-coats"
"19723","RD521H00F-B11","Beige","80","SUMMER","https://secure-i3.ztat.net/detail/RD/52/1H/00/FB/11/RD521H00F-B11@20.jpg","BOULEVARD - Short coat - beige","René Derhy","FEMALE","womens-clothing-coats"
"19724","RD521H00F-K11","Blue","80","SUMMER","https://secure-i1.ztat.net/detail/RD/52/1H/00/FK/11/RD521H00F-K11@18.jpg","BOULEVARD - Short coat - marine","René Derhy","FEMALE","womens-clothing-coats"
"19725","PE121G02L-K11","Blue","130","SUMMER","https://secure-i3.ztat.net/detail/PE/12/1G/02/LK/11/PE121G02L-K11@16.jpg","SALLY - Trenchcoat - marine","Pepe Jeans","FEMALE","womens-clothing-coats"
"19726","M0721H004-K11","Blue","135","SUMMER","https://secure-i1.ztat.net/detail/M0/72/1H/00/4K/11/M0721H004-K11@14.jpg","ABISHA - Short coat - blue","Minus","FEMALE","womens-clothing-coats"
"19727","4BE21H01R-N11","Olive","70","SUMMER","https://secure-i4.ztat.net/detail/4B/E2/1H/01/RN/11/4BE21H01R-N11@4.jpg","Trenchcoat - khaki","Benetton","FEMALE","womens-clothing-coats"
"19728","AN621H00V-Q11","Black","50","SUMMER","https://secure-i5.ztat.net/detail/AN/62/1H/00/VQ/11/AN621H00V-Q11@16.jpg","Short coat - black","Anna Field","FEMALE","womens-clothing-coats"
"19729","KH121H02E-N11","Olive","150","SUMMER","https://secure-i6.ztat.net/detail/KH/12/1H/02/EN/11/KH121H02E-N11@6.jpg","MARIS - Parka - olive","khujo","FEMALE","womens-clothing-coats"
"19730","NN121H00B-Q11","Black","210","SUMMER","https://secure-i3.ztat.net/detail/NN/12/1H/00/BQ/11/NN121H00B-Q11@12.jpg","Short coat - black","Noa Noa","FEMALE","womens-clothing-coats"
"19731","MI421G013-C11","Grey","95","SUMMER","https://secure-i2.ztat.net/detail/MI/42/1G/01/3C/11/MI421G013-C11@2.jpg","INA - Parka - bone","Minimum","FEMALE","womens-clothing-coats"
"19732","CO121H010-Q11","Black","150","SUMMER","https://secure-i5.ztat.net/detail/CO/12/1H/01/0Q/11/CO121H010-Q11@14.jpg","Short coat - black, white","comma,","FEMALE","womens-clothing-coats"
"19733","1DR21H000-B11","Beige","135","SUMMER","https://secure-i2.ztat.net/detail/1D/R2/1H/00/0B/11/1DR21H000-B11@14.jpg","STOCKHOLM - Classic coat - light beige","Dry Lake","FEMALE","womens-clothing-coats"
"19734","TO121H00U-802","Black","170","WINTER","https://secure-i3.ztat.net/detail/TO/12/1H/00/U8/02/TO121H00U-802@1.1.jpg","MELINDA - Down coat - masters black","Tommy Hilfiger","FEMALE","womens-clothing-coats"
"19735","EL321H00F-M11","Green","145","SUMMER","https://secure-i1.ztat.net/detail/EL/32/1H/00/FM/11/EL321H00F-M11@16.jpg","BRENDA - Parka - deep green","Elvine","FEMALE","womens-clothing-coats"
"19736","ES121H01K-O11","Brown","75","SUMMER","https://secure-i4.ztat.net/detail/ES/12/1H/01/KO/11/ES121H01K-O11@14.jpg","Trenchcoat - toffee","Esprit","FEMALE","womens-clothing-coats"
"19737","AN621G01Z-K11","Blue","50","SUMMER","https://secure-i5.ztat.net/detail/AN/62/1G/01/ZK/11/AN621G01Z-K11@14.jpg","Short coat - navy","Anna Field","FEMALE","womens-clothing-coats"
